5.912413e+00,2.254160e-09,1.000000e+00,-3.822065e+00,-3.943165e-01,1.378401e-01,2.537625e-01,-1.262604e-03,1.000000e-08,4.043522e-19,2.021761e-19
5.912412e+00,2.254163e-09,9.999982e-01,-3.822058e+00,-3.943156e-01,1.378400e-01,2.537615e-01,-1.262598e-03,1.010000e-06,4.043534e-19,2.021761e-19
5.912410e+00,2.254185e-09,9.999799e-01,-3.821995e+00,-3.943067e-01,1.378386e-01,2.537520e-01,-1.262539e-03,1.101000e-05,4.043651e-19,2.021765e-19
5.912381e+00,2.254411e-09,9.997978e-01,-3.821363e+00,-3.942176e-01,1.378251e-01,2.536572e-01,-1.261953e-03,1.110100e-04,4.044828e-19,2.021801e-19
5.912099e+00,2.256664e-09,9.979794e-01,-3.815054e+00,-3.933281e-01,1.376899e-01,2.527117e-01,-1.256112e-03,1.111010e-03,4.056602e-19,2.022159e-19
5.909294e+00,2.279093e-09,9.801186e-01,-3.753092e+00,-3.845992e-01,1.363412e-01,2.435254e-01,-1.199630e-03,1.111101e-02,4.174554e-19,2.025643e-19
5.882530e+00,2.493902e-09,8.288531e-01,-3.228605e+00,-3.112937e-01,1.234002e-01,1.729897e-01,-7.840211e-04,1.111110e-01,5.372891e-19,2.051145e-19
5.794762e+00,3.201434e-09,5.005388e-01,-2.087257e+00,-1.568042e-01,8.584065e-02,6.314255e-02,-2.227316e-04,5.007589e-01,1.019285e-18,2.041206e-19
5.710097e+00,3.872077e-09,3.212936e-01,-1.451432e+00,-7.598657e-02,5.976247e-02,2.680827e-02,-7.587720e-05,9.763029e-01,1.597987e-18,1.916682e-19
5.604881e+00,4.664437e-09,1.922767e-01,-9.665422e-01,-1.981865e-02,3.844447e-02,1.028350e-02,-2.255823e-05,1.727645e+00,2.430596e-18,1.664505e-19
5.487363e+00,5.475236e-09,1.138159e-01,-6.234785e-01,1.398931e-02,2.430844e-02,3.981489e-03,-6.733676e-06,2.816744e+00,3.442626e-18,1.357590e-19
5.350471e+00,6.324537e-09,7.005760e-02,-3.440583e-01,3.604551e-02,1.600147e-02,1.660503e-03,-2.208652e-06,4.457919e+00,4.663120e-18,1.114995e-19
5.179484e+00,7.342605e-09,5.789144e-02,-6.634254e-02,6.032090e-02,1.409176e-02,1.071108e-03,-1.299065e-06,6.921684e+00,6.311305e-18,1.241866e-19
4.860565e+00,1.030127e-08,1.582323e-01,1.370154e-01,1.630191e-01,3.723203e-02,3.430540e-03,-6.917875e-06,1.078696e+01,1.199860e-17,6.680934e-19
4.539977e+00,1.872911e-08,4.079612e-01,-5.142434e-01,2.502541e-01,6.665652e-02,7.766289e-03,-2.529161e-05,1.298908e+01,3.617728e-17,5.693945e-18
4.107456e+00,5.452596e-08,5.011951e-01,-1.063981e+00,1.646945e-01,3.596491e-02,3.604017e-03,-1.310823e-05,1.519119e+01,2.955964e-16,5.928893e-17
3.664816e+00,1.558719e-07,3.882446e-01,-9.021187e-01,7.796732e-02,1.190161e-02,8.526101e-04,-2.751504e-06,1.753863e+01,2.524806e-15,3.753193e-16
3.245045e+00,3.682758e-07,2.859545e-01,-6.803620e-01,3.952582e-02,4.342457e-03,2.263455e-04,-6.317512e-07,2.011905e+01,1.464616e-14,1.543133e-15
2.631686e+00,1.050261e-06,1.892737e-01,-4.549264e-01,1.684479e-02,1.220281e-03,4.225382e-05,-9.703974e-08,2.464632e+01,1.233596e-13,8.307010e-15
1.977220e+00,2.630482e-06,1.302209e-01,-3.138020e-01,7.931806e-03,3.967244e-04,9.509483e-06,-1.833893e-08,3.052588e+01,7.900952e-13,3.585185e-14
1.121448e+00,7.061838e-06,8.681258e-02,-2.092960e-01,3.528325e-03,1.182079e-04,1.896746e-06,-3.035518e-09,3.987684e+01,5.780482e-12,1.722576e-13
4.196547e-02,1.946967e-05,5.724547e-02,-1.379705e-01,1.538190e-03,3.410347e-05,3.607052e-07,-4.786451e-10,5.436799e+01,4.438448e-11,8.634123e-13
0.000000e+00,2.017253e-05,5.641885e-02,-1.359762e-01,1.494222e-03,3.265318e-05,3.403430e-07,-4.487227e-10,5.499202e+01,4.766030e-11,9.134925e-13
