5.226568e+00,3.113608e-08,1.000000e+00,-5.039994e+00,9.145341e-01,-3.294160e-01,7.871068e-02,-1.680579e-04,1.000000e-08,7.714682e-17,3.857341e-17
5.226568e+00,3.113611e-08,9.999970e-01,-5.039979e+00,9.145314e-01,-3.294146e-01,7.871024e-02,-1.680567e-04,1.010000e-06,7.714709e-17,3.857337e-17
5.226565e+00,3.113642e-08,9.999666e-01,-5.039829e+00,9.145051e-01,-3.294005e-01,7.870586e-02,-1.680448e-04,1.101000e-05,7.714980e-17,3.857297e-17
5.226537e+00,3.113954e-08,9.996627e-01,-5.038327e+00,9.142418e-01,-3.292596e-01,7.866210e-02,-1.679259e-04,1.110100e-04,7.717696e-17,3.856896e-17
5.226255e+00,3.117063e-08,9.966337e-01,-5.023349e+00,9.116168e-01,-3.278562e-01,7.822658e-02,-1.667433e-04,1.111010e-03,7.744827e-17,3.852893e-17
5.223460e+00,3.147818e-08,9.673106e-01,-4.878039e+00,8.861603e-01,-3.143548e-01,7.406732e-02,-1.555411e-04,1.111101e-02,8.014021e-17,3.813690e-17
5.197504e+00,3.426324e-08,7.471918e-01,-3.765745e+00,6.920436e-01,-2.181666e-01,4.618722e-02,-8.526264e-05,1.111110e-01,1.052304e-16,3.490190e-17
5.139731e+00,4.008823e-08,4.689469e-01,-2.269882e+00,4.344660e-01,-1.111597e-01,1.961916e-02,-2.870463e-05,3.794553e-01,1.618434e-16,2.998593e-17
5.076533e+00,4.608690e-08,3.257362e-01,-1.408621e+00,2.893651e-01,-6.328573e-02,9.874732e-03,-1.204691e-05,7.403834e-01,2.260057e-16,2.752841e-17
4.991330e+00,5.402456e-08,2.423055e-01,-8.128078e-01,1.892785e-01,-3.684453e-02,5.401035e-03,-5.686649e-06,1.315495e+00,3.202498e-16,2.813882e-17
4.872741e+00,6.582430e-08,2.091953e-01,-4.641986e-01,1.218500e-01,-2.284061e-02,3.552829e-03,-3.478875e-06,2.210497e+00,4.811296e-16,3.606488e-17
4.688623e+00,8.884689e-08,2.185016e-01,-3.722334e-01,7.032025e-02,-1.375429e-02,2.805855e-03,-2.811826e-06,3.630911e+00,8.736217e-16,6.862765e-17
4.400832e+00,1.449512e-07,2.355314e-01,-4.806273e-01,2.989673e-02,-5.046027e-03,1.920551e-03,-2.002613e-06,5.757500e+00,2.311084e-15,1.969032e-16
3.937767e+00,3.113761e-07,1.900094e-01,-4.664043e-01,9.952233e-03,5.401964e-04,6.455312e-04,-6.067221e-07,9.285411e+00,1.084016e-14,7.330032e-16
3.473909e+00,6.021436e-07,1.358117e-01,-3.426350e-01,7.247417e-03,1.098128e-03,2.010026e-04,-1.602861e-07,1.339507e+01,4.132015e-14,1.959284e-15
2.877081e+00,1.230416e-06,9.836362e-02,-2.306458e-01,7.021505e-03,7.972972e-04,6.035361e-05,-4.114683e-08,1.967260e+01,1.747862e-13,5.925142e-15
2.315173e+00,2.241246e-06,8.534905e-02,-1.825702e-01,6.801756e-03,5.619899e-04,2.666414e-05,-1.700700e-08,2.629176e+01,5.825400e-13,1.705839e-14
1.460257e+00,5.341985e-06,7.997143e-02,-1.645146e-01,5.711329e-03,3.293051e-04,1.007948e-05,-6.264564e-09,3.686697e+01,3.315527e-12,9.080303e-14
7.778541e-02,2.042998e-05,6.802975e-02,-1.493126e-01,3.117345e-03,1.118899e-04,2.045745e-06,-1.185546e-09,5.478138e+01,4.869176e-11,1.129782e-12
0.000000e+00,2.194786e-05,6.706837e-02,-1.477077e-01,2.991561e-03,1.046640e-04,1.862899e-06,-1.072585e-09,5.584233e+01,5.621426e-11,1.285471e-12
