4.148567e+00,9.533412e-08,1.000000e+00,-4.311828e+00,4.377935e-01,-1.354179e-01,5.855687e-02,-1.183550e-02,1.000000e-08,7.232474e-16,3.616237e-16
4.148566e+00,9.533422e-08,9.999977e-01,-4.311817e+00,4.377924e-01,-1.354174e-01,5.855659e-02,-1.183543e-02,1.010000e-06,7.232497e-16,3.616236e-16
4.148564e+00,9.533517e-08,9.999746e-01,-4.311713e+00,4.377816e-01,-1.354124e-01,5.855386e-02,-1.183477e-02,1.101000e-05,7.232725e-16,3.616225e-16
4.148535e+00,9.534470e-08,9.997434e-01,-4.310670e+00,4.376737e-01,-1.353617e-01,5.852652e-02,-1.182811e-02,1.110100e-04,7.235007e-16,3.616112e-16
4.148253e+00,9.543996e-08,9.974384e-01,-4.300265e+00,4.365976e-01,-1.348565e-01,5.825425e-02,-1.176188e-02,1.111010e-03,7.257826e-16,3.614987e-16
4.145452e+00,9.638577e-08,9.749843e-01,-4.198817e+00,4.261097e-01,-1.299670e-01,5.563389e-02,-1.112800e-02,1.111101e-02,7.485389e-16,3.603990e-16
4.119000e+00,1.052526e-07,7.976605e-01,-3.391288e+00,3.429320e-01,-9.345123e-02,3.698464e-02,-6.820848e-03,1.111110e-01,9.707554e-16,3.515958e-16
4.053775e+00,1.267871e-07,5.336193e-01,-2.158666e+00,2.172490e-01,-4.670815e-02,1.599751e-02,-2.534092e-03,3.992751e-01,1.577505e-15,3.413046e-16
3.983293e+00,1.499762e-07,3.876947e-01,-1.450034e+00,1.456956e-01,-2.541857e-02,7.921391e-03,-1.130816e-03,7.717241e-01,2.337914e-15,3.469721e-16
3.888573e+00,1.819737e-07,2.890682e-01,-9.494943e-01,9.472865e-02,-1.309586e-02,3.879634e-03,-5.181154e-04,1.355761e+00,3.571873e-15,3.808708e-16
3.762409e+00,2.280775e-07,2.298387e-01,-6.352860e-01,6.056304e-02,-6.374163e-03,1.950783e-03,-2.613355e-04,2.242480e+00,5.733637e-15,4.757166e-16
3.585536e+00,3.041499e-07,1.972573e-01,-4.643505e-01,3.737338e-02,-2.604160e-03,9.593229e-04,-1.443488e-04,3.608949e+00,1.031618e-14,7.260534e-16
3.333948e+00,4.471970e-07,1.784412e-01,-3.963723e-01,2.191831e-02,-5.960609e-04,3.917489e-04,-8.033894e-05,5.672785e+00,2.245158e-14,1.419884e-15
2.985484e+00,7.418876e-07,1.570473e-01,-3.609995e-01,1.216686e-02,1.092908e-04,7.804754e-05,-3.751092e-05,8.688226e+00,6.225955e-14,3.439275e-15
2.518801e+00,1.381315e-06,1.256841e-01,-3.031435e-01,6.173304e-03,4.653149e-05,-3.020223e-05,-1.290334e-05,1.309581e+01,2.182127e-13,9.541704e-15
1.880692e+00,2.888005e-06,8.918527e-02,-2.247949e-01,2.134088e-03,-1.387558e-04,-3.217345e-05,-3.107556e-06,2.005064e+01,9.659858e-13,2.959711e-14
1.265645e+00,5.251117e-06,6.275223e-02,-1.680708e-01,2.864265e-05,-1.766400e-04,-1.780790e-05,-8.461328e-07,2.802197e+01,3.222583e-12,6.884821e-14
4.169501e-01,1.013302e-05,3.455295e-02,-1.141672e-01,-1.392596e-03,-1.288411e-04,-5.922190e-06,-1.329543e-07,4.189228e+01,1.211514e-11,1.411638e-13
0.000000e+00,1.300117e-05,2.269130e-02,-9.644273e-02,-1.651910e-03,-9.219920e-05,-2.894905e-06,-4.468978e-08,5.068959e+01,2.002390e-11,1.526105e-13
