7.791356504680618e-06,8.254319168553887e-09
8.610780621332552e-06,8.127482088497946e-09
9.516384324626089e-06,8.002556282341206e-09
1.051723120080771e-05,7.879513016969250e-09
1.162333806181051e-05,7.758324212904613e-09
1.284577519687474e-05,7.638961528304847e-09
1.419677716772344e-05,7.521398366520298e-09
1.568986525616830e-05,7.405608527858012e-09
1.733998278964274e-05,7.291564658142420e-09
1.916364469904539e-05,7.179240622861113e-09
2.117910280571951e-05,7.068611827294684e-09
2.340652849181556e-05,6.959652220386831e-09
2.586821458226360e-05,6.852337135701760e-09
2.858879845885812e-05,6.746641992083251e-09
3.159550863945590e-05,6.642542702492541e-09
3.491843729013453e-05,6.540015563469126e-09
3.859084139770492e-05,6.439037148159799e-09
4.264947561681323e-05,6.339584216316214e-09
4.713496012287843e-05,6.241634264044913e-09
5.209218715246060e-05,6.145164655465858e-09
5.757077029985334e-05,6.050153486235488e-09
6.362554106661115e-05,5.956578440470758e-09
7.031709763364645e-05,5.864419252313363e-09
7.771241134819200e-05,5.773653999291056e-09
8.588549699555374e-05,5.684261590258626e-09
9.491815356395940e-05,5.596222620962910e-09
1.049007829163263e-04,5.509515918144283e-09
1.159332945624905e-04,5.424121967359574e-09
1.281261055871622e-04,5.340021592120094e-09
1.416012457412214e-04,5.257194629624937e-09
1.564935787564811e-04,5.175622711811497e-09
1.729521521072439e-04,5.095287182110255e-09
1.911416887275217e-04,5.016169323446639e-09
2.112442356135248e-04,4.938250452092914e-09
2.334609858111876e-04,4.861513696920354e-09
2.580142920237960e-04,4.785940982457384e-09
2.851498919925769e-04,4.711514718627995e-09
3.151393679226079e-04,4.638217655541869e-09
3.482828645688079e-04,4.566033481424349e-09
3.849120931855259e-04,4.494945240377031e-09
4.253936514042669e-04,4.424936376729043e-09
4.701326922660057e-04,4.355991191553688e-09
5.195769791289974e-04,4.288093483716842e-09
5.742213670349657e-04,4.221227633957586e-09
6.346127553846864e-04,4.155378321130258e-09
7.013555614910102e-04,4.090530264633126e-09
7.751177697904812e-04,4.026668446353974e-09
8.566376172560946e-04,3.963778184476885e-09
9.467309819210534e-04,3.901844880015825e-09
1.046299548460350e-03,3.840853977421565e-09
1.156339832554060e-03,3.780792007532364e-09
1.277953154351212e-03,3.721342044462301e-09
1.405748469786333e-03,3.665514653273952e-09
1.533543785221454e-03,3.615530823732382e-09
1.661339100656575e-03,3.570408989410500e-09
1.789134416091696e-03,3.529167583881219e-09
1.916929731526817e-03,3.490959331546560e-09
2.000000000000000e-03,3.467594286064455e-09
2.044725046961939e-03,3.455473299208330e-09
2.172520362397060e-03,3.422489289765743e-09
2.300315677832181e-03,3.391722528666502e-09
2.428110993267302e-03,3.362883015004426e-09
2.555906308702423e-03,3.335707949641887e-09
2.683701624137544e-03,3.310043340532679e-09
2.811496939572665e-03,3.285762397407754e-09
2.939292255007787e-03,3.262738329998060e-09
3.067087570442908e-03,3.240844348034548e-09
3.194882885878029e-03,3.219963768140006e-09
3.322678201313150e-03,3.200020334912251e-09
3.450473516748271e-03,3.180947900044773e-09
3.578268832183392e-03,3.162680315231062e-09
3.706064147618514e-03,3.145151432164607e-09
3.833859463053635e-03,3.128299695601364e-09
3.961654778488756e-03,3.112081922483469e-09
4.089450093923877e-03,3.096459522783692e-09
4.217245409358998e-03,3.081393906474801e-09
4.345040724794119e-03,3.066846483529564e-09
4.472836040229241e-03,3.052781040216966e-09
4.600631355664362e-03,3.039170868052259e-09
4.728426671099482e-03,3.025991634877617e-09
4.856221986534604e-03,3.013219008535210e-09
4.984017301969726e-03,3.000828656867214e-09
5.111812617404846e-03,2.988797590757115e-09
5.239607932839968e-03,2.977108193215586e-09
5.367403248275089e-03,2.965744190275576e-09
5.495198563710209e-03,2.954689307970032e-09
5.622993879145331e-03,2.943927272331903e-09
5.750789194580453e-03,2.933442624706837e-09
5.878584510015573e-03,2.923223167700543e-09
6.006379825450694e-03,2.913257519236054e-09
6.134175140885816e-03,2.903534297236405e-09
6.261970456320937e-03,2.894042119624631e-09
6.389765771756058e-03,2.884770125271334e-09
6.517561087191179e-03,2.875709536815067e-09
6.645356402626300e-03,2.866852097830785e-09
6.773151718061422e-03,2.858189551893449e-09
6.900947033496543e-03,2.849713642578014e-09
7.028742348931663e-03,2.841416460135030e-09
7.156537664366785e-03,2.833291481516309e-09
7.284332979801906e-03,2.825332530348709e-09
7.412128295237027e-03,2.817533430259088e-09
7.539923610672148e-03,2.809888004874303e-09
7.667718926107269e-03,2.802390320464523e-09
7.795514241542391e-03,2.795035413882034e-09
7.923309556977513e-03,2.787818564626871e-09
8.051104872412632e-03,2.780735052199065e-09
8.178900187847754e-03,2.773780156098651e-09
8.306695503282877e-03,2.766949325353220e-09
8.434490818717996e-03,2.760238687097612e-09
8.562286134153118e-03,2.753644537992727e-09
8.690081449588239e-03,2.747163174699468e-09
8.817876765023359e-03,2.740790893878738e-09
8.945672080458482e-03,2.734524122334082e-09
9.073467395893601e-03,2.728359807442490e-09
9.201262711328723e-03,2.722295026725032e-09
9.329058026763846e-03,2.716326857702780e-09
9.456853342198965e-03,2.710452377896804e-09
9.584648657634087e-03,2.704668743253091e-09
9.712443973069206e-03,2.698973423414785e-09
9.840239288504329e-03,2.693363966448688e-09
9.968034603939451e-03,2.687837920421599e-09
1.009582991937457e-02,2.682392833400322e-09
1.022362523480969e-02,2.677026363623971e-09
1.035142055024482e-02,2.671736610021757e-09
1.047921586567993e-02,2.666521781695618e-09
1.060701118111506e-02,2.661380087747494e-09
1.073480649655018e-02,2.656309737279328e-09
1.086260181198530e-02,2.651308939393058e-09
1.099039712742042e-02,2.646375903190625e-09
1.111819244285554e-02,2.641508837773969e-09
1.124598775829066e-02,2.636705952245031e-09
1.137378307372578e-02,2.631965455705750e-09
1.150157838916090e-02,2.627285651104111e-09
1.162937370459603e-02,2.622665216745188e-09
1.175716902003114e-02,2.618102924766554e-09
1.188496433546627e-02,2.613597547305787e-09
1.201275965090139e-02,2.609147856500460e-09
1.214055496633651e-02,2.604752624488148e-09
1.226835028177163e-02,2.600410623406428e-09
1.239614559720675e-02,2.596120625392875e-09
1.252394091264187e-02,2.591881402585062e-09
1.265173622807700e-02,2.587691727120566e-09
