7.791356504680618e-06,2.465634176673167e-10
8.610780621332552e-06,2.464236966333298e-10
9.516384324626089e-06,2.462823829824900e-10
1.051723120080771e-05,2.461394384089145e-10
1.162333806181051e-05,2.459948242952224e-10
1.284577519687474e-05,2.458485017322942e-10
1.419677716772344e-05,2.457004315392221e-10
1.568986525616830e-05,2.455505742954902e-10
1.733998278964274e-05,2.453988903650156e-10
1.916364469904539e-05,2.452453399226074e-10
2.117910280571951e-05,2.450898829815018e-10
2.340652849181556e-05,2.449324794309540e-10
2.586821458226360e-05,2.447730890680945e-10
2.858879845885812e-05,2.446116716331076e-10
3.159550863945590e-05,2.444481868607022e-10
3.491843729013453e-05,2.442825945279617e-10
3.859084139770492e-05,2.441148545124442e-10
4.264947561681323e-05,2.439449268639205e-10
4.713496012287843e-05,2.437727718911798e-10
5.209218715246060e-05,2.435983502610099e-10
5.757077029985334e-05,2.434216231178970e-10
6.362554106661115e-05,2.432425522420126e-10
7.031709763364645e-05,2.430611002262039e-10
7.771241134819200e-05,2.428772306960207e-10
8.588549699555374e-05,2.426909085786773e-10
9.491815356395940e-05,2.425021004156452e-10
1.049007829163263e-04,2.423107747151736e-10
1.159332945624905e-04,2.421169023383980e-10
1.281261055871622e-04,2.419204568802907e-10
1.416012457412214e-04,2.417214149732444e-10
1.564935787564811e-04,2.415197564071371e-10
1.729521521072439e-04,2.413154639277047e-10
1.911416887275217e-04,2.411085225127910e-10
2.112442356135248e-04,2.408989179971087e-10
2.334609858111876e-04,2.406866350781260e-10
2.580142920237960e-04,2.404716550764644e-10
2.851498919925769e-04,2.402539543453265e-10
3.151393679226079e-04,2.400335045768855e-10
3.482828645688079e-04,2.398102758720824e-10
3.849120931855259e-04,2.395842415658989e-10
4.253936514042669e-04,2.393553811275399e-10
4.701326922660057e-04,2.391236770056646e-10
5.195769791289974e-04,2.388891070671050e-10
5.742213670349657e-04,2.386516427563529e-10
6.346127553846864e-04,2.384112580374241e-10
7.013555614910102e-04,2.381679332850270e-10
7.751177697904812e-04,2.379216443772586e-10
8.566376172560946e-04,2.376723641075534e-10
9.467309819210534e-04,2.374200712209402e-10
1.046299548460350e-03,2.371647397047490e-10
1.156339832554060e-03,2.369063459836139e-10
1.277953154351212e-03,2.366440209625844e-10
1.405748469786333e-03,2.363910834447823e-10
1.533543785221454e-03,2.361584589400454e-10
1.661339100656575e-03,2.359431262135709e-10
1.789134416091696e-03,2.357420640305557e-10
1.916929731526817e-03,2.355526357361403e-10
2.000000000000000e-03,2.354351970848741e-10
2.044725046961939e-03,2.353737409944044e-10
2.172520362397060e-03,2.352045580109259e-10
2.300315677832181e-03,2.350441077725474e-10
2.428110993267302e-03,2.348913985421541e-10
2.555906308702423e-03,2.347455252530364e-10
2.683701624137544e-03,2.346059295201609e-10
2.811496939572665e-03,2.344721396289269e-10
2.939292255007787e-03,2.343436838647339e-10
3.067087570442908e-03,2.342200905129812e-10
3.194882885878029e-03,2.341009233476305e-10
3.322678201313150e-03,2.339858880983246e-10
3.450473516748271e-03,2.338747259839843e-10
3.578268832183392e-03,2.337671782235306e-10
3.706064147618514e-03,2.336629860358844e-10
3.833859463053635e-03,2.335619073447253e-10
3.961654778488756e-03,2.334637668925370e-10
4.089450093923877e-03,2.333684061264465e-10
4.217245409358998e-03,2.332756664935803e-10
4.345040724794119e-03,2.331853894410654e-10
4.472836040229241e-03,2.330974255118408e-10
4.600631355664362e-03,2.330116616323304e-10
4.728426671099482e-03,2.329279938248877e-10
4.856221986534604e-03,2.328463181118665e-10
4.984017301969726e-03,2.327665305156204e-10
5.111812617404846e-03,2.326885323829108e-10
5.239607932839968e-03,2.326122463579797e-10
5.367403248275089e-03,2.325376004094015e-10
5.495198563710209e-03,2.324645225057505e-10
5.622993879145331e-03,2.323929406156010e-10
5.750789194580453e-03,2.323227860496572e-10
5.878584510015573e-03,2.322540034871807e-10
6.006379825450694e-03,2.321865409495817e-10
6.134175140885816e-03,2.321203464582708e-10
6.261970456320937e-03,2.320553680346581e-10
6.389765771756058e-03,2.319915559007126e-10
6.517561087191179e-03,2.319288690805426e-10
6.645356402626300e-03,2.318672687987675e-10
6.773151718061422e-03,2.318067162800071e-10
6.900947033496543e-03,2.317471727488808e-10
7.028742348931663e-03,2.316886009397935e-10
7.156537664366785e-03,2.316309696262861e-10
7.284332979801906e-03,2.315742490916827e-10
7.412128295237027e-03,2.315184096193069e-10
7.539923610672148e-03,2.314634214924827e-10
7.667718926107269e-03,2.314092560671681e-10
7.795514241542391e-03,2.313558889898979e-10
7.923309556977513e-03,2.313032969798605e-10
8.051104872412632e-03,2.312514567562444e-10
8.178900187847754e-03,2.312003450382381e-10
8.306695503282877e-03,2.311499393207156e-10
8.434490818717996e-03,2.311002202012799e-10
8.562286134153118e-03,2.310511690532127e-10
8.690081449588239e-03,2.310027672497956e-10
8.817876765023359e-03,2.309549961643103e-10
8.945672080458482e-03,2.309078377747475e-10
9.073467395893601e-03,2.308612764779481e-10
9.201262711328723e-03,2.308152972754686e-10
9.329058026763846e-03,2.307698851688657e-10
9.456853342198965e-03,2.307250251596959e-10
9.584648657634087e-03,2.306807026155304e-10
9.712443973069206e-03,2.306369043679865e-10
9.840239288504329e-03,2.305936176146902e-10
9.968034603939451e-03,2.305508295532675e-10
1.009582991937457e-02,2.305085273813443e-10
1.022362523480969e-02,2.304666988327407e-10
1.035142055024482e-02,2.304253337860565e-10
1.047921586567993e-02,2.303844226560877e-10
1.060701118111506e-02,2.303439558576301e-10
1.073480649655018e-02,2.303039238054798e-10
1.086260181198530e-02,2.302643169144327e-10
1.099039712742042e-02,2.302251255992846e-10
1.111819244285554e-02,2.301863402748316e-10
1.124598775829066e-02,2.301479513558695e-10
1.137378307372578e-02,2.301099492571942e-10
1.150157838916090e-02,2.300723248573057e-10
1.162937370459603e-02,2.300350708893852e-10
1.175716902003114e-02,2.299981805502513e-10
1.188496433546627e-02,2.299616470367225e-10
1.201275965090139e-02,2.299254635456170e-10
1.214055496633651e-02,2.298896232737533e-10
1.226835028177163e-02,2.298541194179500e-10
1.239614559720675e-02,2.298189451750254e-10
1.252394091264187e-02,2.297840937417978e-10
1.265173622807700e-02,2.297495583150859e-10
1.277953154351211e-02,2.297153323714199e-10
1.290732685894724e-02,2.296814105062774e-10
1.303512217438236e-02,2.296477875948972e-10
1.316291748981748e-02,2.296144585125185e-10
1.329071280525260e-02,2.295814181343801e-10
1.341850812068772e-02,2.295486613357211e-10
1.354630343612284e-02,2.295161829917805e-10
1.367409875155796e-02,2.294839779777972e-10
1.380189406699308e-02,2.294520411690102e-10
1.392968938242821e-02,2.294203674406585e-10
1.405748469786333e-02,2.293889518679464e-10
1.418528001329845e-02,2.293577903259517e-10
1.431307532873357e-02,2.293268788897229e-10
1.444087064416869e-02,2.292962136343089e-10
1.456866595960381e-02,2.292657906347584e-10
1.469646127503893e-02,2.292356059661201e-10
1.482425659047405e-02,2.292056557034429e-10
1.495205190590917e-02,2.291759359217754e-10
1.507984722134430e-02,2.291464426961665e-10
1.520764253677942e-02,2.291171721016649e-10
1.533543785221454e-02,2.290881203535067e-10
1.546323316764966e-02,2.290592842276445e-10
1.559102848308478e-02,2.290306606402011e-10
1.571882379851990e-02,2.290022465072999e-10
1.584661911395502e-02,2.289740387450639e-10
1.597441442939014e-02,2.289460342696161e-10
1.610220974482527e-02,2.289182299970798e-10
1.623000506026039e-02,2.288906228435780e-10
1.635780037569551e-02,2.288632097252339e-10
1.648559569113063e-02,2.288359875581705e-10
1.661339100656575e-02,2.288089533615278e-10
1.674118632200087e-02,2.287821045665549e-10
1.686898163743599e-02,2.287554387075386e-10
1.699677695287111e-02,2.287289533187657e-10
1.712457226830624e-02,2.287026459345230e-10
1.725236758374135e-02,2.286765140890971e-10
1.738016289917648e-02,2.286505553167750e-10
1.750795821461160e-02,2.286247671518433e-10
1.763575353004672e-02,2.285991471285889e-10
1.776354884548184e-02,2.285736927812985e-10
1.789134416091696e-02,2.285484017211974e-10
1.801913947635208e-02,2.285232718672727e-10
1.814693479178720e-02,2.284983012154540e-10
1.827473010722232e-02,2.284734877616712e-10
1.840252542265745e-02,2.284488295018539e-10
1.853032073809257e-02,2.284243244319318e-10
1.865811605352769e-02,2.283999705478347e-10
1.878591136896281e-02,2.283757658454924e-10
1.891370668439793e-02,2.283517083208344e-10
1.904150199983305e-02,2.283277959697905e-10
1.916929731526817e-02,2.283040268470786e-10
1.929709263070329e-02,2.282803992425575e-10
1.942488794613842e-02,2.282569115048690e-10
1.955268326157353e-02,2.282335619826545e-10
1.968047857700866e-02,2.282103490245557e-10
1.980827389244378e-02,2.281872709792140e-10
1.993606920787890e-02,2.281643261952710e-10
2.006386452331402e-02,2.281415130213684e-10
2.019165983874914e-02,2.281188298061477e-10
2.031945515418426e-02,2.280962748982503e-10
2.044725046961939e-02,2.280738466919745e-10
2.057504578505450e-02,2.280515437642653e-10
2.070284110048963e-02,2.280293647377348e-10
2.083063641592475e-02,2.280073082349949e-10
2.095843173135987e-02,2.279853728786578e-10
2.108622704679499e-02,2.279635572913354e-10
2.121402236223011e-02,2.279418600956398e-10
2.134181767766523e-02,2.279202799141830e-10
2.146961299310035e-02,2.278988153695770e-10
2.159740830853547e-02,2.278774650844339e-10
2.172520362397060e-02,2.278562277173962e-10
2.185299893940572e-02,2.278351020712342e-10
2.198079425484084e-02,2.278140869847516e-10
2.210858957027596e-02,2.277931812967522e-10
2.223638488571108e-02,2.277723838460395e-10
2.236418020114620e-02,2.277516934714174e-10
2.249197551658132e-02,2.277311090116895e-10
2.261977083201644e-02,2.277106293056595e-10
2.274756614745157e-02,2.276902531921311e-10
2.287536146288669e-02,2.276699795099080e-10
2.300315677832181e-02,2.276498071266116e-10
2.313095209375693e-02,2.276297350251306e-10
2.325874740919205e-02,2.276097622171690e-10
2.338654272462717e-02,2.275898877144312e-10
2.351433804006229e-02,2.275701105286216e-10
