7.791356504680618e-06,4.620575017823760e-09
8.610780621332552e-06,4.509502899294229e-09
9.516384324626089e-06,4.400454564377634e-09
1.051723120080771e-05,4.292918643058547e-09
1.162333806181051e-05,4.186465462637039e-09
1.284577519687474e-05,4.080777582142311e-09
1.419677716772344e-05,3.975673599311694e-09
1.568986525616830e-05,3.871113720301202e-09
1.733998278964274e-05,3.767184317035605e-09
1.916364469904539e-05,3.664066710307640e-09
2.117910280571951e-05,3.562015662716610e-09
2.340652849181556e-05,3.461368022453968e-09
2.586821458226360e-05,3.362562122670376e-09
2.858879845885812e-05,3.266112014346595e-09
3.159550863945590e-05,3.172524900992469e-09
3.491843729013453e-05,3.082265448969036e-09
3.859084139770492e-05,2.995779676966009e-09
4.264947561681323e-05,2.913439101641120e-09
4.713496012287843e-05,2.835496643133853e-09
5.209218715246060e-05,2.762115669507617e-09
5.757077029985334e-05,2.693323206994005e-09
6.362554106661115e-05,2.629041295097960e-09
7.031709763364645e-05,2.569075801032544e-09
7.771241134819200e-05,2.513145989594020e-09
8.588549699555374e-05,2.460899731362601e-09
9.491815356395940e-05,2.411937272571297e-09
1.049007829163263e-04,2.365836397505489e-09
1.159332945624905e-04,2.322174714049898e-09
1.281261055871622e-04,2.280549108192029e-09
1.416012457412214e-04,2.240591063137869e-09
1.564935787564811e-04,2.201977942672640e-09
1.729521521072439e-04,2.164443092503634e-09
1.911416887275217e-04,2.127785529736394e-09
2.112442356135248e-04,2.091851641944595e-09
2.334609858111876e-04,2.056528278970982e-09
2.580142920237960e-04,2.021737101621728e-09
2.851498919925769e-04,1.987429340879449e-09
3.151393679226079e-04,1.953580643260316e-09
3.482828645688079e-04,1.920186124609013e-09
3.849120931855259e-04,1.887255084440027e-09
4.253936514042669e-04,1.854806306736647e-09
4.701326922660057e-04,1.822862119249969e-09
5.195769791289974e-04,1.791444011726606e-09
5.742213670349657e-04,1.760569045087534e-09
6.346127553846864e-04,1.730248969611265e-09
7.013555614910102e-04,1.700492546267473e-09
7.751177697904812e-04,1.671309633936728e-09
8.566376172560946e-04,1.642714021489763e-09
9.467309819210534e-04,1.614719239958207e-09
1.046299548460350e-03,1.587331342970777e-09
1.156339832554060e-03,1.560547817842825e-09
1.277953154351212e-03,1.534222505121455e-09
1.405748469786333e-03,1.509690675793236e-09
1.533543785221454e-03,1.487904140145969e-09
1.661339100656575e-03,1.468391280219311e-09
1.789134416091696e-03,1.450680478052918e-09
1.916929731526817e-03,1.434365027498549e-09
2.000000000000000e-03,1.424434133913502e-09
2.044725046961939e-03,1.419297474849390e-09
