2.235399e+00,2.328261e-07,1.000000e+00,-6.456472e+00,1.376173e+00,-5.725216e-01,3.069759e-02,3.127307e-02,1.000000e-08,4.313735e-15,2.156867e-15
2.229071e+00,2.379773e-07,9.058040e-01,-5.966395e+00,1.269453e+00,-5.067497e-01,2.648282e-02,2.510355e-02,2.299722e-02,4.718985e-15,2.041106e-15
2.220428e+00,2.447876e-07,7.938210e-01,-5.374321e+00,1.140498e+00,-4.310082e-01,2.176697e-02,1.874381e-02,5.628149e-02,5.259928e-15,1.892612e-15
2.211577e+00,2.514997e-07,6.959250e-01,-4.846387e+00,1.025541e+00,-3.671069e-01,1.791776e-02,1.402134e-02,9.268653e-02,5.798714e-15,1.751449e-15
2.202305e+00,2.582572e-07,6.084406e-01,-4.364336e+00,9.206687e-01,-3.119496e-01,1.470415e-02,1.043725e-02,1.334448e-01,6.346675e-15,1.614668e-15
2.192626e+00,2.650249e-07,5.307189e-01,-3.925806e+00,8.254246e-01,-2.645948e-01,1.203729e-02,7.738287e-03,1.789794e-01,6.900871e-15,1.483194e-15
2.182528e+00,2.717854e-07,4.618848e-01,-3.527145e+00,7.390695e-01,-2.240390e-01,9.831038e-03,5.715360e-03,2.298707e-01,7.459738e-15,1.357519e-15
2.172002e+00,2.785211e-07,4.011223e-01,-3.164943e+00,6.609140e-01,-1.893958e-01,8.011744e-03,4.206275e-03,2.867642e-01,8.021623e-15,1.238093e-15
2.161037e+00,2.852160e-07,3.476600e-01,-2.835946e+00,5.902999e-01,-1.598768e-01,6.516290e-03,3.085587e-03,3.503916e-01,8.584939e-15,1.125286e-15
2.149622e+00,2.918556e-07,3.007777e-01,-2.537091e+00,5.266078e-01,-1.347863e-01,5.290924e-03,2.256968e-03,4.215795e-01,9.148182e-15,1.019393e-15
2.137742e+00,2.984271e-07,2.598066e-01,-2.265516e+00,4.692583e-01,-1.135135e-01,4.290082e-03,1.646889e-03,5.012624e-01,9.709971e-15,9.206337e-16
2.125382e+00,3.049203e-07,2.241296e-01,-2.018555e+00,4.177125e-01,-9.552390e-02,3.475293e-03,1.199539e-03,5.904972e-01,1.026909e-14,8.291481e-16
2.112522e+00,3.113276e-07,1.931798e-01,-1.793739e+00,3.714706e-01,-8.035146e-02,2.814192e-03,8.727869e-04,6.904800e-01,1.082455e-14,7.450017e-16
2.099139e+00,3.176449e-07,1.664387e-01,-1.588790e+00,3.300703e-01,-6.759109e-02,2.279650e-03,6.349928e-04,8.025654e-01,1.137566e-14,6.681873e-16
2.085206e+00,3.238722e-07,1.434340e-01,-1.401606e+00,2.930848e-01,-5.689167e-02,1.849006e-03,4.625227e-04,9.282895e-01,1.192207e-14,5.986315e-16
2.070685e+00,3.300141e-07,1.237385e-01,-1.230258e+00,2.601207e-01,-4.794981e-02,1.503413e-03,3.378153e-04,1.069396e+00,1.246389e-14,5.362038e-16
2.055531e+00,3.360814e-07,1.069675e-01,-1.072983e+00,2.308161e-01,-4.050436e-02,1.227269e-03,2.478915e-04,1.227866e+00,1.300177e-14,4.807298e-16
2.039685e+00,3.420917e-07,9.277817e-02,-9.281707e-01,2.048376e-01,-3.433145e-02,1.007728e-03,1.832109e-04,1.405953e+00,1.353703e-14,4.320073e-16
2.023070e+00,3.480714e-07,8.086810e-02,-7.943629e-01,1.818793e-01,-2.924033e-02,8.342957e-04,1.368007e-04,1.606222e+00,1.407183e-14,3.898290e-16
2.005585e+00,3.540579e-07,7.097539e-02,-6.702488e-01,1.616595e-01,-2.506969e-02,6.984903e-04,1.035961e-04,1.831589e+00,1.460938e-14,3.540107e-16
1.987098e+00,3.601027e-07,6.287940e-02,-5.546681e-01,1.439187e-01,-2.168483e-02,5.935701e-04,7.994525e-05,2.085374e+00,1.515426e-14,3.244302e-16
1.967431e+00,3.662768e-07,5.640334e-02,-4.466220e-01,1.284165e-01,-1.897533e-02,5.143382e-04,6.324156e-05,2.371339e+00,1.571293e-14,3.010813e-16
1.946349e+00,3.726784e-07,5.141959e-02,-3.453003e-01,1.149267e-01,-1.685372e-02,4.570317e-04,5.165652e-05,2.693748e+00,1.629452e-14,2.841562e-16
1.923529e+00,3.794459e-07,4.785960e-02,-2.501344e-01,1.032302e-01,-1.525504e-02,4.193327e-04,4.395320e-05,3.057409e+00,1.691208e-14,2.741757e-16
1.898526e+00,3.867802e-07,4.573193e-02,-1.608971e-01,9.310247e-02,-1.413780e-02,4.005735e-04,3.937106e-05,3.467777e+00,1.758484e-14,2.722126e-16
1.870703e+00,3.949853e-07,4.515501e-02,-7.788338e-02,8.428899e-02,-1.348679e-02,4.022989e-04,3.758661e-05,3.931183e+00,1.834243e-14,2.803032e-16
1.839100e+00,4.045517e-07,4.642008e-02,-2.239726e-03,7.645816e-02,-1.331866e-02,4.295735e-04,3.878287e-05,4.455651e+00,1.923343e-14,3.022832e-16
1.802107e+00,4.163535e-07,5.012841e-02,6.340088e-02,6.909776e-02,-1.369306e-02,4.941386e-04,4.394484e-05,5.053782e+00,2.034641e-14,3.457551e-16
1.755990e+00,4.324173e-07,5.766142e-02,1.136557e-01,6.116904e-02,-1.475307e-02,6.250767e-04,5.598476e-05,5.760047e+00,2.189066e-14,4.289944e-16
1.700668e+00,4.543438e-07,7.024066e-02,1.325587e-01,5.182207e-02,-1.649075e-02,8.583529e-04,7.906691e-05,6.538225e+00,2.406364e-14,5.769232e-16
1.641586e+00,4.817515e-07,8.673093e-02,1.107402e-01,4.093914e-02,-1.838515e-02,1.191577e-03,1.136913e-04,7.287810e+00,2.690214e-14,8.009036e-16
1.580549e+00,5.151337e-07,1.052568e-01,5.410546e-02,2.860029e-02,-1.983792e-02,1.594277e-03,1.565967e-04,7.987128e+00,3.056400e-14,1.111349e-15
1.523075e+00,5.517812e-07,1.221753e-01,-1.876857e-02,1.655892e-02,-2.037882e-02,1.976112e-03,1.969708e-04,8.591411e+00,3.486249e-14,1.480053e-15
