7.791356504680618e-06,4.966386312363392e-09
8.610780621332552e-06,4.891151064500187e-09
9.516384324626089e-06,4.817256406547770e-09
1.051723120080771e-05,4.744605996280423e-09
1.162333806181051e-05,4.673118546160743e-09
1.284577519687474e-05,4.602725496602853e-09
1.419677716772344e-05,4.533368645550237e-09
1.568986525616830e-05,4.464997984369853e-09
1.733998278964274e-05,4.397569716559713e-09
1.916364469904539e-05,4.331044872151759e-09
2.117910280571951e-05,4.265388563334196e-09
2.340652849181556e-05,4.200570133421327e-09
2.586821458226360e-05,4.136564173293893e-09
2.858879845885812e-05,4.073352169848627e-09
3.159550863945590e-05,4.010923581218798e-09
3.491843729013453e-05,3.949275301414071e-09
3.859084139770492e-05,3.888408217436742e-09
4.264947561681323e-05,3.828321674320949e-09
4.713496012287843e-05,3.769009463883382e-09
5.209218715246060e-05,3.710461896551131e-09
5.757077029985334e-05,3.652673158064673e-09
6.362554106661115e-05,3.595644079303195e-09
7.031709763364645e-05,3.539373874263349e-09
7.771241134819200e-05,3.483855109491994e-09
8.588549699555374e-05,3.429083531681601e-09
9.491815356395940e-05,3.375058104431209e-09
1.049007829163263e-04,3.321772031680977e-09
1.159332945624905e-04,3.269222127447387e-09
1.281261055871622e-04,3.217403146864896e-09
1.416012457412214e-04,3.166310580780117e-09
1.564935787564811e-04,3.115938862380794e-09
1.729521521072439e-04,3.066283221073182e-09
1.911416887275217e-04,3.017338052004351e-09
2.112442356135248e-04,2.969097829481957e-09
2.334609858111876e-04,2.921556992836107e-09
2.580142920237960e-04,2.874709837712913e-09
2.851498919925769e-04,2.828550595672464e-09
3.151393679226079e-04,2.783073419563322e-09
3.482828645688079e-04,2.738272424522142e-09
3.849120931855259e-04,2.694141537208421e-09
4.253936514042669e-04,2.650672629203821e-09
4.701326922660057e-04,2.607855557473257e-09
5.195769791289974e-04,2.565680218560768e-09
5.742213670349657e-04,2.524136668746067e-09
6.346127553846864e-04,2.483215088185894e-09
7.013555614910102e-04,2.442905810623520e-09
7.751177697904812e-04,2.403199286585238e-09
