3.338871e+00,5.246234e-07,1.000000e+00,-6.949241e+00,1.387796e+00,-4.928834e-01,5.612922e-02,1.190472e-02,1.000000e-08,2.190209e-14,1.095104e-14
3.329917e+00,5.408903e-07,8.559968e-01,-6.199559e+00,1.231361e+00,-4.077339e-01,4.340600e-02,8.460613e-03,3.301321e-02,2.495767e-14,9.964391e-15
3.318132e+00,5.611505e-07,7.006138e-01,-5.371428e+00,1.057772e+00,-3.201189e-01,3.125324e-02,5.463170e-03,8.051506e-02,2.880917e-14,8.778039e-15
3.305970e+00,5.807401e-07,5.721576e-01,-4.666475e+00,9.092897e-01,-2.513313e-01,2.248748e-02,3.520597e-03,1.347292e-01,3.257949e-14,7.677847e-15
3.293071e+00,6.001161e-07,4.631998e-01,-4.048369e+00,7.785332e-01,-1.958299e-01,1.600138e-02,2.232894e-03,1.984980e-01,3.635105e-14,6.637417e-15
3.279473e+00,6.190505e-07,3.718021e-01,-3.509672e+00,6.641627e-01,-1.514952e-01,1.126556e-02,1.394647e-03,2.733668e-01,4.007470e-14,5.669230e-15
3.265169e+00,6.374003e-07,2.956681e-01,-3.040647e+00,5.643437e-01,-1.162780e-01,7.838875e-03,8.565714e-04,3.614812e-01,4.371642e-14,4.779574e-15
3.250167e+00,6.550116e-07,2.327829e-01,-2.632808e+00,4.774948e-01,-8.849502e-02,5.385842e-03,5.166779e-04,4.653759e-01,4.723907e-14,3.973829e-15
3.234484e+00,6.717385e-07,1.813206e-01,-2.278426e+00,4.021829e-01,-6.674063e-02,3.650236e-03,3.056756e-04,5.881102e-01,5.060649e-14,3.255425e-15
3.218149e+00,6.874479e-07,1.396376e-01,-1.970518e+00,3.371212e-01,-4.984771e-02,2.437991e-03,1.771462e-04,7.333716e-01,5.378495e-14,2.625682e-15
3.201202e+00,7.020268e-07,1.062574e-01,-1.702790e+00,2.811538e-01,-3.685019e-02,1.603235e-03,1.004457e-04,9.056136e-01,5.674498e-14,2.083659e-15
3.183696e+00,7.153885e-07,7.985851e-02,-1.469585e+00,2.332431e-01,-2.695130e-02,1.037293e-03,5.567590e-05,1.110222e+00,5.946315e-14,1.626167e-15
3.165692e+00,7.274784e-07,5.926431e-02,-1.265840e+00,1.924569e-01,-1.949661e-02,6.600305e-04,3.015318e-05,1.353723e+00,6.192361e-14,1.247940e-15
3.147259e+00,7.382781e-07,4.343463e-02,-1.087049e+00,1.579567e-01,-1.395126e-02,4.130678e-04,1.595949e-05,1.644038e+00,6.411912e-14,9.419681e-16
3.128468e+00,7.478071e-07,3.145881e-02,-9.292206e-01,1.289866e-01,-9.880860e-03,2.544729e-04,8.265359e-06,1.990810e+00,6.605145e-14,6.999734e-16
3.109381e+00,7.561218e-07,2.254973e-02,-7.888368e-01,1.048638e-01,-6.935486e-03,1.546273e-04,4.200080e-06,2.405806e+00,6.773111e-14,5.129617e-16
3.090044e+00,7.633124e-07,1.603794e-02,-6.628026e-01,8.497175e-02,-4.836192e-03,9.301183e-05,2.104562e-06,2.903429e+00,6.917641e-14,3.718034e-16
3.070472e+00,7.694975e-07,1.136529e-02,-5.483803e-01,6.875469e-02,-3.363581e-03,5.572266e-05,1.048385e-06,3.501357e+00,7.041211e-14,2.677659e-16
3.050626e+00,7.748186e-07,8.077414e-03,-4.431010e-01,5.571632e-02,-2.347992e-03,3.356877e-05,5.259099e-07,4.221355e+00,7.146783e-14,1.929446e-16
3.030379e+00,7.794362e-07,5.815103e-03,-3.446376e-01,4.542171e-02,-1.661050e-03,2.063871e-05,2.709574e-07,5.090308e+00,7.237688e-14,1.405655e-16
